pickup_year,pickup_month,pickup_day,pickup_time,trip_distance,pickup_location,dropoff_location,fare_amount,extra,mta_tax,tolls_amount,improvement_surcharge,tip_amount,total_amount,payment_type
2016,2,1,0,2.12,40.71883774,1,40.71401215,1,8.5,0.5,1.2,0.5,0,-73.9614563
2016,9,4,0,1.1,162,237,5.5,0.5,0.5,0,0.3,1.2,8,1
2016,2,1,0,5.58,40.64536667,1,40.68419647,2,17,0.5,0,0.5,0,-73.82113647
2016,2,1,0,4.8,40.72395325,1,40.72403336,1,16.5,0.5,4.45,0.5,0,-73.93946838
2016,7,10,0,0.8,75,236,5,0,0.5,0,0.3,1,6.8,1
2016,1,1,0,13.64,40.64476013,1,40.66186905,2,39,0.5,0,0.5,0,-73.97924805
2016,2,19,0,1.98,40.74047852,1,40.76420975,1,8,0.5,2.32,0.5,0,-73.95917511
2016,11,1,0,0.2,68,158,3,0.5,0.5,0,0.3,0,4.3,2
2016,9,4,0,1.7,237,164,8,0.5,0.5,0,0.3,0,9.3,2
2016,7,10,0,11.13,138,142,33,0,0.5,5.54,0.3,0,39.34,1
2016,1,1,0,6,40.72983551,1,40.80315399,1,25.5,0.5,5.36,0.5,0,-73.96417999
2016,9,4,0,2.57,164,148,11,0.5,0.5,0,0.3,3.69,15.99,1
2016,1,1,0,3.09,40.72017288,1,40.75656128,2,14.5,0.5,0,0.5,0,-73.97338867
2016,11,1,0,3.8,79,48,15,0.5,0.5,0,0.3,0,16.3,1
2016,11,1,0,1.81,148,158,9,0.5,0.5,0,0.3,2.06,12.36,1
2016,7,10,0,0.63,234,113,4,0,0.5,0,0.3,1,5.8,1
2016,7,10,0,7.67,224,41,23,0,0.5,0,0.3,3,26.8,1
2016,9,4,0,1.9,68,162,9.5,0.5,0.5,0,0.3,0,10.8,2
2016,7,10,0,2.22,256,148,10,0,0.5,0,0.3,0,10.8,2
2016,11,1,0,3.93,79,141,13,0.5,0.5,0,0.3,0,14.3,2
2016,1,1,0,2.43,40.76353836,1,40.74425125,1,12,0.5,3.99,0.5,0,-73.99568939
2016,11,1,0,0.89,163,229,6,0.5,0.5,0,0.3,1,8.3,1
2016,7,17,0,0.3,162,161,4,0.5,0.5,0,0.3,1.05,6.35,1
2016,7,10,0,1.28,79,249,6.5,0,0.5,0,0.3,1.5,8.8,1
2016,9,4,0,1.5,231,261,6.5,0.5,0.5,0,0.3,0,7.8,2
2016,1,1,0,1.6,40.7796402,1,40.7985878,1,6.5,0.5,1.55,0.5,0,-73.97141266
2016,9,4,0,6.02,162,129,19.5,0.5,0.5,0,0.3,0,20.8,2
2016,11,1,0,4.87,186,7,16.5,0.5,0.5,0,0.3,4.45,22.25,1
2016,11,15,0,1.92,162,224,8,0.5,0.5,0,0.3,1,10.3,1
2016,9,4,0,2.74,230,79,10.5,0.5,0.5,0,0.3,0,11.8,2
2016,9,4,0,2.58,114,230,11,0.5,0.5,0,0.3,3.08,15.38,1
2016,11,1,0,2,79,90,9.5,0.5,0.5,0,0.3,1,11.8,1
2016,11,1,0,1.7,239,230,9,0.5,0.5,0,0.3,2.55,12.85,1
2016,9,4,0,8.19,68,195,25,0.5,0.5,0,0.3,0,26.3,1
2016,2,19,0,9.17,40.72089386,1,40.7791748,1,27,0.5,5.66,0.5,0,-73.95481873
2016,9,4,0,2.7,264,264,13,0.5,0.5,0,0.3,0,14.3,2
2016,2,1,0,3.23,40.73159027,1,40.76776123,1,12.5,0.5,2.76,0.5,0,-73.991539
2016,1,29,0,0.77,40.75106049,1,40.75628662,1,7,0.5,1.56,0,0,-73.98721313
2016,9,4,0,0.75,79,107,5,0.5,0.5,0,0.3,1,7.3,1
2016,2,1,0,1.11,40.76963043,1,40.76731873,2,7.5,0.5,0,0.5,0,-73.96446991
2016,11,1,0,1.23,246,230,6,0.5,0.5,0,0.3,1.82,9.12,1
2016,1,1,0,1.18,40.73460007,1,40.72577667,2,6.5,0.5,0,0.5,0,-73.98368073
2016,2,1,0,1.4,40.74597168,1,40.73023605,1,6,0.5,0.1,0.5,0,-74.00032806
2016,9,4,0,2.38,90,48,10.5,0.5,0.5,0,0.3,0,11.8,2
2016,2,1,0,3.05,40.78783035,1,40.81964874,1,12,0.5,2.66,0.5,0,-73.9467392
2016,9,4,0,1.19,256,17,6.5,0.5,0.5,0,0.3,3,10.8,1
2016,9,4,0,1.47,144,107,7,0.5,0.5,0,0.3,1.66,9.96,1
2016,2,1,0,2.1,40.76869202,1,40.7942009,2,8.5,0.5,0,0.5,0,-73.94070435
2016,7,10,0,1.2,246,164,7,0,0.5,0,0.3,0,7.8,2
2016,2,1,0,1.1,40.77342224,1,40.78142166,2,6.5,0.5,0,0.5,0,-73.95610809
2016,1,1,0,10.54,40.67956543,1,40.78892517,1,33,0.5,0,0.5,0,-73.95027161
2016,1,1,0,6.5,40.75986481,1,40.74866486,2,22.5,0.5,0,0.5,0,-73.87660217
2016,9,4,0,5.3,230,152,19,0.5,0.5,0,0.3,0,20.3,2
2016,9,4,0,1,144,231,6.5,0.5,0.5,0,0.3,1.95,9.75,1
2016,9,4,0,0.9,189,49,5,0.5,0.5,0,0.3,0,6.3,2
2016,11,15,0,2.5,48,141,12,0.5,0.5,0,0.3,0,13.3,2
2016,2,1,0,1.5,40.74972153,1,40.76398468,2,6.5,0.5,0,0.5,0,-73.98232269
2016,7,10,0,1.98,161,48,11.5,0,0.5,0,0.3,3.08,15.38,1
2016,11,15,0,1.8,237,137,7.5,0.5,0.5,0,0.3,1.75,10.55,1
2016,2,1,0,3.23,40.77275085,1,40.74296951,1,12,0.5,2.66,0.5,0,-73.98722839
2016,11,1,0,20.11,132,231,52,0,0.5,0,0.3,10.56,63.36,1
2016,9,4,0,4.11,114,25,15.5,0.5,0.5,0,0.3,3.36,20.16,1
2016,9,4,0,1.7,164,114,8.5,0.5,0.5,0,0.3,0,9.8,2
2016,11,1,0,11.58,100,62,39,0.5,0.5,0,0.3,0,40.3,1
2016,2,19,0,7.19,40.64673615,1,40.6919136,2,21,0.5,0,0.5,0,-73.85689545
2016,7,10,0,2,90,4,9.5,0,0.5,0,0.3,0,10.3,2
2016,11,15,0,0.79,161,237,6,0.5,0.5,0,0.3,0,7.3,2
2016,9,4,0,1.17,79,137,6,0.5,0.5,0,0.3,1.46,8.76,1
2016,2,1,0,3.13,40.72710037,1,40.75588989,1,12,0.5,2.66,0.5,0,-73.97119141
2016,2,1,0,4.5,40.75504303,1,40.76597214,2,15.5,0.5,0,0.5,0,-73.9267807
2016,2,19,0,0,40.7698822,2,40.76987457,4,52,0.5,0,0,0,-73.86342621
2016,1,1,0,0.54,40.76895142,1,40.76173019,2,6,0.5,0,0.5,0,-73.99022675
2016,2,1,0,1.18,40.7396698,1,40.74087143,2,7.5,0.5,0,0.5,0,-74.00489044
2016,1,1,0,4.7,40.76777267,1,40.70992661,1,17,0.5,2,0.5,0,-74.00960541
2016,9,4,0,5.02,79,143,17,0.5,0.5,0,0.3,3.66,21.96,1
2016,9,4,0,2.7,164,231,13.5,0.5,0.5,0,0.3,0,14.8,2
2016,2,1,0,10.4,40.72980881,1,40.82681274,1,33.5,0.5,5,0.5,0,-73.93940735
2016,1,29,0,0.27,40.75014114,1,40.74761963,2,3,0.5,0,0,0,-73.98046112
2016,9,4,0,10.55,48,220,33,0.5,0.5,0,0.3,0,34.3,2
2016,1,1,0,1.2,40.74206924,1,40.74216461,3,12.5,0.5,0,0.5,0,-74.00228882
2016,2,1,0,1.7,40.75719452,1,40.76964951,1,7,0.5,1.7,0.5,0,-73.96034241
2016,1,29,0,0.29,40.78183365,1,40.78534698,1,3.5,0.5,1.29,0,0,-73.96938324
2016,9,4,0,0.76,246,48,4.5,0.5,0.5,0,0.3,1,6.8,1
2016,11,1,0,0.8,90,68,5.5,0.5,0.5,0,0.3,0,6.8,2
2016,11,15,0,9.75,24,129,30.5,0.5,0.5,0,0.3,0,31.8,2
2016,1,1,0,1.11,40.73817062,1,40.75054932,1,7,0.5,1.66,0.5,0,-73.99459076
2016,2,19,0,2.23,40.72652054,1,40.75009918,1,11,0.5,2,0.5,0,-73.99137878
2016,2,19,0,3.7,40.72244644,1,40.7640152,1,16,0.5,3.45,0.5,0,-73.97679901
2016,1,1,0,2.9,40.77487946,1,40.74411392,2,20.5,0.5,0,0.5,0,-73.98136139
2016,1,1,0,5.1,40.74588013,1,40.80126572,1,17.5,0.5,2.82,0.5,0,-73.96988678
2016,7,10,0,1,68,100,6.5,0,0.5,0,0.3,1.45,8.75,1
2016,11,15,0,0.8,249,107,5,0.5,0.5,0,0.3,0,6.3,2
2016,1,1,0,1.43,40.73439789,1,40.72411346,2,7.5,0.5,0,0.5,0,-73.97879028
2016,11,1,0,6.1,234,41,24,0.5,0.5,0,0.3,5.06,30.36,1
2016,2,1,0,1.9,40.76039886,1,40.7478714,2,8,0.5,0,0.5,0,-73.94622803
2016,7,10,0,8.73,138,236,25.5,0,0.5,5.54,0.3,9.55,41.39,1
2016,11,1,0,2.6,42,168,10.5,0.5,0.5,0,0.3,2.35,14.15,1
2016,11,1,0,2.2,107,50,10.5,0.5,0.5,0,0.3,2.35,14.15,1
2016,2,1,0,1.39,40.77751923,1,40.76351166,1,7,0.5,2.49,0.5,0,-73.97348785
2016,9,4,0,5.5,90,7,19.5,0.5,0.5,0,0.3,3,23.8,1
2016,7,10,0,0.97,249,186,6,0,0.5,0,0.3,0,6.8,2
2016,9,4,0,2.22,163,75,8,0.5,0.5,0,0.3,1.86,11.16,1
2016,7,10,0,1.79,142,237,9,0,0.5,0,0.3,1.96,11.76,1
2016,2,1,0,1.58,40.78274155,1,40.79756927,1,8,0.5,1,0.5,0,-73.97368622
2016,1,1,0,2.51,40.75286102,1,40.75764084,2,9.5,0.5,0,0.5,0,-73.96361542
2016,2,19,0,4.63,40.72108078,1,40.69195938,1,18,0.5,3.86,0.5,0,-73.96566772
2016,9,4,0,2.26,17,37,10,0.5,0.5,0,0.3,2.26,13.56,1
2016,9,4,0,2.14,148,256,8.5,0.5,0.5,0,0.3,0,9.8,2
2016,11,1,0,8.25,48,243,25,0.5,0.5,0,0.3,5.26,31.56,1
2016,2,19,0,1.08,40.71886063,1,40.70943069,1,5.5,0.5,1.5,0.5,0,-74.01732635
2016,7,10,0,0.99,141,236,6.5,0,0.5,0,0.3,0,7.3,2
2016,7,10,0,1.1,261,12,7,0,0.5,0,0.3,1.2,9,1
2016,2,19,0,4.5,40.6919632,1,40.7271843,1,16.5,0.5,0,0.5,0,-73.95285034
2016,11,1,0,1.5,113,148,9.5,0.5,0.5,0,0.3,2.15,12.95,1
2016,2,19,0,2.3,40.76037216,1,40.73820114,2,11,0.5,0,0.5,0,-73.99144745
2016,11,1,0,1.1,75,141,5,0.5,0.5,0,0.3,0,6.3,2
2016,2,19,0,3.21,40.74486542,1,40.71875381,1,15,0.5,2,0.5,0,-73.9861908
2016,11,15,0,0.98,164,230,4.5,0.5,0.5,0,0.3,1.16,6.96,1
2016,2,1,0,9.8,40.74117279,1,40.63807297,1,28.5,0.5,5.95,0.5,0,-74.03016663
2016,2,1,0,2.61,40.7379837,1,40.70727921,1,10,0.5,1.5,0.5,0,-74.01199341
2016,1,1,0,0.56,40.7469101,1,40.75115967,2,4.5,0.5,0,0.5,0,-73.99086761
2016,1,1,0,7.8,40.72014236,1,40.79058075,1,32.5,0.5,6.76,0.5,0,-73.96884918
2016,11,15,0,1.9,249,48,8.5,0.5,0.5,0,0.3,1.95,11.75,1
2016,11,1,0,1,141,236,5,0.5,0.5,0,0.3,0,6.3,2
2016,1,1,0,2.4,40.74423981,1,40.76871109,1,11,0.5,3.05,0.5,0,-73.98545837
2016,7,10,0,3.1,236,48,12,0,0.5,0,0.3,0,12.8,2
2016,1,1,0,3.1,40.75527954,1,40.72063446,1,19.5,0.5,4.15,0.5,0,-73.99514771
2016,11,1,0,1.27,68,68,6,0.5,0.5,0,0.3,1.46,8.76,1
2016,2,1,0,5.59,40.75246048,1,40.77384949,1,20,0.5,4.26,0.5,0,-73.91213989
2016,7,10,0,6.39,262,114,21,0,0.5,0,0.3,4.36,26.16,1
2016,7,17,0,1.51,239,151,6,0.5,0.5,0,0.3,1.82,9.12,1
2016,2,1,0,9.64,40.76988983,1,40.69215012,1,28,0.5,5.86,0.5,0,-73.95111084
2016,9,4,0,4.9,230,145,15.5,0.5,0.5,0,0.3,3.35,20.15,1
2016,9,4,0,13.7,158,265,60,0.5,0,10.5,0.3,14.25,85.55,1
2016,11,15,0,1.57,234,79,7,0.5,0.5,0,0.3,1.5,9.8,1
2016,1,1,0,1.1,40.79573059,1,40.80493164,1,6,0.5,1,0.5,0,-73.96251678
2016,7,17,0,8.51,229,56,24,0.5,0.5,5.54,0.3,0,30.84,2
2016,1,1,0,1.4,40.72937012,1,40.74564743,1,9,0.5,3.09,0.5,0,-73.98392487
2016,1,29,0,1.61,40.75052643,1,40.73408127,1,9,0.5,1.96,0,0,-73.98933411
2016,9,4,0,0.9,144,148,7,0.5,0.5,0,0.3,1.65,9.95,1
2016,1,29,0,3.32,40.76662064,1,40.74729156,1,19,0.5,1,0,0,-73.99324036
2016,11,1,0,1.29,164,48,7.5,0.5,0.5,0,0.3,0,8.8,2
2016,11,1,0,0.81,100,230,6,0.5,0.5,0,0.3,1.82,9.12,1
2016,9,4,0,0,170,170,2.5,0.5,0.5,0,0.3,7,10.8,1
2016,11,1,0,6.22,79,7,22.5,0.5,0.5,0,0.3,4.76,28.56,1
2016,11,1,0,3.8,148,13,13,0.5,0.5,0,0.3,1,15.3,1
2016,9,4,0,0.7,230,48,6,0.5,0.5,0,0.3,0,7.3,2
2016,1,1,0,6.9,40.75601196,1,40.71789551,1,21.5,0.5,4.56,0.5,0,-74.01550293
2016,11,1,0,0.92,249,68,6,0.5,0.5,0,0.3,1.82,9.12,1
2016,1,1,0,7.25,40.75571823,1,40.68455124,2,26,0.5,0,0.5,0,-73.97881317
2016,2,1,0,9.52,40.72964096,1,40.62136078,2,28.5,0.5,0,0.5,0,-73.98803711
2016,11,1,0,0.72,79,4,6,0.5,0.5,0,0.3,0,7.3,2
2016,11,1,0,2.12,68,231,13.5,0.5,0.5,0,0.3,1,15.8,1
2016,2,1,0,7.21,40.73043823,1,40.76591873,1,22.5,0.5,5.95,0.5,0,-73.91465759
2016,7,17,0,5.9,79,41,18,0.5,0.5,0,0.3,3.85,23.15,1
2016,1,29,0,0,40.77203751,1,40.77203369,3,2.5,0.5,0,0,0,-73.94992065
2016,11,1,0,4.36,90,262,15.5,0.5,0.5,0,0.3,3.36,20.16,1
2016,11,1,0,1.8,249,170,10,0.5,0.5,0,0.3,2.25,13.55,1
2016,11,1,0,2.7,100,79,11.5,0.5,0.5,0,0.3,2.55,15.35,1
2016,9,4,0,4.38,107,239,15,0.5,0.5,0,0.3,0,16.3,2
2016,9,4,0,0.73,148,45,5.5,0.5,0.5,0,0.3,0,6.8,2
2016,1,1,0,5,40.76044846,1,40.79938507,2,17.5,0.5,0,0.5,0,-73.93881226
2016,1,1,0,1.8,40.74240875,1,40.72634888,2,8,0.5,0,0.5,0,-74.00236511
2016,7,17,0,8.2,68,36,26.5,0.5,0.5,0,0.3,0,27.8,2
2016,9,4,0,1.3,163,100,6.5,0.5,0.5,0,0.3,0,7.8,2
2016,9,4,0,0.6,148,114,5.5,0.5,0.5,0,0.3,2,8.8,1
2016,7,17,0,3.04,74,42,11,0.5,0.5,0,0.3,0,12.3,2
2016,7,10,0,1.8,113,231,8.5,0,0.5,0,0.3,1.85,11.15,1
2016,1,1,0,3.44,40.78274536,1,40.74558258,2,21.5,0.5,0,0.5,0,-73.99375916
2016,2,1,0,1.98,40.74129868,1,40.7219696,2,8.5,0.5,0,0.5,0,-73.99640656
2016,2,1,0,9.8,40.76997375,1,40.76748276,1,27.5,0.5,6.85,0.5,5.54,-73.95632935
2016,2,1,0,3.18,40.76527023,1,40.726017,1,13,0.5,2.86,0.5,0,-73.99843597
2016,7,10,0,3.28,68,43,13.5,0,0.5,0,0.3,2.86,17.16,1
2016,11,15,0,1.09,48,142,6,0.5,0.5,0,0.3,1.46,8.76,1
2016,9,4,0,2.4,233,68,13,0.5,0.5,0,0.3,1.5,15.8,1
2016,11,15,0,2.2,148,256,8,0.5,0.5,0,0.3,0,9.3,2
2016,11,1,0,2.26,230,230,12,0.5,0.5,0,0.3,0,13.3,2
2016,9,4,0,1.1,48,142,6.5,0.5,0.5,0,0.3,0,7.8,2
2016,1,1,0,2.2,40.71857834,1,40.73994446,1,11,0.5,1.5,0.5,0,-74.00513458
2016,2,1,0,3.5,40.72489929,1,40.7187767,1,13.5,0.5,4,0.5,0,-73.95331573
2016,2,1,0,0.9,40.72665787,1,40.73950195,1,5,0.5,1.25,0.5,0,-74.00292206
2016,1,1,0,1.22,40.76873016,1,40.77035904,1,6,0.5,0,0.5,0,-73.87529755
2016,2,1,0,0.78,40.72485352,1,40.73249435,1,5,0.5,0,0.5,0,-73.98773956
2016,11,1,0,0.99,79,249,9,0.5,0.5,0,0.3,2.58,12.88,1
2016,1,1,0,1.61,40.77116013,1,40.75273895,2,8.5,0.5,0,0.5,0,-73.9756012
2016,7,10,0,1.84,144,234,7.5,0,0.5,0,0.3,1.66,9.96,1
2016,1,1,0,1.64,40.78523636,1,40.7779808,1,8.5,0.5,0,0.5,0,-73.94556427
2016,2,19,0,5.2,40.72071838,1,40.78392792,1,23,0.5,3.5,0.5,0,-73.95639038
2016,1,1,0,1.53,40.79764175,1,40.78512955,1,8,0.5,1.86,0.5,0,-73.9536972
2016,11,15,0,1.1,234,68,6,0.5,0.5,0,0.3,0,7.3,2
2016,1,1,0,1.2,40.71217346,1,40.71220016,2,7,0.5,0,0.5,0,-73.95133209
2016,2,19,0,0.5,40.76261902,1,40.76929474,1,4,0.5,1.05,0.5,0,-73.95773315
2016,1,1,0,3.6,40.75671387,1,40.75147247,2,16,0.5,0,0.5,0,-74.00363159
2016,7,10,0,1.7,233,113,10,0,0.5,0,0.3,0,10.8,2
2016,9,4,0,1.8,249,170,9.5,0.5,0.5,0,0.3,2.15,12.95,1
2016,9,4,0,0.39,143,239,3.5,0.5,0.5,0,0.3,0,4.8,1
2016,7,10,0,0.95,90,249,5,0,0.5,0,0.3,1.16,6.96,1
2016,9,4,0,2.63,162,262,9,0.5,0.5,0,0.3,2.06,12.36,1
2016,2,1,0,3,40.73098755,1,40.76638794,1,10.5,0.5,2.35,0.5,0,-73.98557281
2016,11,15,0,6.1,186,181,21.5,0.5,0.5,0,0.3,4.55,27.35,1
2016,1,1,0,4.3,40.76222229,1,40.74314117,2,15.5,0.5,0,0.5,0,-73.89775848
2016,2,19,0,18.66,40.64672089,2,40.78675079,1,52,0.5,6,0,5.54,-73.94694519
2016,1,1,0,3.4,0,1,0,2,14.5,0.5,0,0.5,0,0
2016,9,4,0,3.6,107,255,14.5,0.5,0.5,0,0.3,3.15,18.95,1
2016,11,1,0,0.6,100,50,5.5,0.5,0.5,0,0.3,1.35,8.15,1
2016,7,10,0,9.45,138,161,28.5,0,0.5,5.54,0.3,0,34.84,2
2016,9,4,0,5.58,141,256,21,0.5,0.5,0,0.3,0,22.3,1
2016,7,10,0,0.99,50,142,8,0,0.5,0,0.3,2.2,11,1
2016,11,1,0,0.4,229,229,3.5,0.5,0.5,0,0.3,0.2,5,1
2016,9,4,0,1.52,234,161,6.5,0.5,0.5,0,0.3,1.95,9.75,1
2016,7,17,0,0.5,114,249,4,0.5,0.5,0,0.3,0,5.3,2
2016,7,10,0,1.4,161,50,8,0,0.5,0,0.3,0,8.8,1
2016,11,15,0,0.8,100,230,5,0.5,0.5,0,0.3,1.85,8.15,1
2016,9,4,0,4.3,107,145,16,0.5,0.5,0,0.3,1.5,18.8,1
2016,11,1,0,2.3,170,45,12.5,0.5,0.5,0,0.3,0,13.8,2
2016,11,15,0,4.7,141,179,16,0.5,0.5,0,0.3,0,17.3,2
2016,11,1,0,3.71,107,263,13,0.5,0.5,0,0.3,0,14.3,2
2016,9,4,0,2.7,230,125,13.5,0.5,0.5,0,0.3,0,14.8,2
2016,2,1,0,0.8,40.74738693,1,40.74481201,1,5,0.5,1,0.5,0,-73.98693848
2016,7,17,0,1,148,224,5,0.5,0.5,0,0.3,1.55,7.85,1
2016,2,1,0,5.38,40.68151855,1,40.63312912,2,20.5,0.5,0,0.5,0,-74.03476715
2016,11,1,0,2.73,161,79,11,0.5,0.5,0,0.3,2.46,14.76,1
2016,11,1,0,5,48,7,20,0.5,0.5,0,0.3,3.2,24.5,1
2016,2,1,0,0.79,40.73253632,1,40.7263031,1,5,0.5,0.94,0.5,0,-73.98604584
2016,1,1,0,1.8,40.7265892,1,40.71507263,2,9,0.5,0,0.5,0,-74.00948334
2016,9,4,0,13.77,48,26,40.5,0.5,0.5,0,0.3,0,41.8,1
2016,7,17,0,1.74,158,211,8,0.5,0.5,0,0.3,1.86,11.16,1
2016,9,4,0,4.2,100,7,17.5,0.5,0.5,0,0.3,0,18.8,2
2016,1,1,0,1.3,40.80292892,1,40.78598404,2,5.5,0.5,0,0.5,0,-73.94567108
2016,1,1,0,5.6,40.73323441,1,40.69191742,1,22.5,0.5,4.75,0.5,0,-73.92458344
2016,9,4,0,7.2,148,7,25,0.5,0.5,0,0.3,5.25,31.55,1
2016,11,1,0,0.6,246,246,4,0.5,0.5,0,0.3,0,5.3,2
2016,2,19,0,1.83,40.78752136,1,40.77555084,2,9.5,0.5,0,0.5,0,-73.95046234
2016,11,1,0,2.06,65,211,7.5,0.5,0.5,0,0.3,0,8.8,1
2016,11,1,0,1.18,112,255,7.5,0.5,0.5,0,0.3,1.76,10.56,1
2016,9,4,0,5,148,145,16,0.5,0.5,0,0.3,3.46,20.76,1
2016,1,1,0,1.9,40.80129242,1,40.8229332,2,9,0.5,0,0.5,0,-73.95064545
2016,9,4,0,7.2,230,244,23.5,0.5,0.5,0,0.3,0,24.8,2
2016,1,1,0,11.2,40.75771332,1,40.70281219,1,32.5,0.5,0,0.5,0,-73.90223694
2016,11,15,0,4.6,170,256,18,0.5,0.5,0,0.3,5.75,25.05,1
2016,9,4,0,0.9,144,79,6,0.5,0.5,0,0.3,1.45,8.75,1
